CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
11703,357,France,Male,28,2,133651.89,1,1,1,142668.67,0
11704,670,Germany,Male,73,2,36495.27,1,1,1,46334.71,1
11705,662,France,Male,24,5,0.0,3,1,1,34437.97,0
11706,596,France,Male,59,10,82391.94,2,1,0,112794.41,1
11707,672,Spain,Male,56,9,130759.9,1,0,0,20666.43,0
11708,821,Spain,Male,22,0,0.0,1,0,1,80507.26,0
11709,820,France,Female,61,5,187563.39,2,1,1,122507.96,0
11710,792,Germany,Female,65,2,0.0,2,0,1,90634.39,0
11711,604,Spain,Male,74,10,0.0,1,1,0,40381.79,1
11712,677,France,Male,38,3,13298.16,2,1,1,80750.98,0
11713,403,Germany,Male,35,8,0.0,2,1,0,139372.09,0
11714,598,France,Male,52,2,56365.14,2,1,1,98323.75,0
11715,588,Germany,Male,37,0,76406.97,2,1,0,112401.23,0
11716,578,Spain,Female,32,2,18327.64,2,1,1,60395.62,0
11717,416,France,Female,22,6,22454.55,2,1,0,40445.31,0
11718,400,Germany,Female,30,6,145348.11,3,1,1,49511.7,1
11719,446,Spain,Female,68,10,0.0,1,1,1,86978.98,1
11720,441,Germany,Male,29,4,122149.7,1,0,0,52829.72,0
11721,844,Germany,Male,72,0,143170.0,2,1,0,88165.25,1
11722,613,Germany,Male,38,10,152393.95,2,1,1,110551.91,0
11723,767,Spain,Male,54,7,52562.85,3,0,0,114143.44,1
11724,640,Germany,Female,23,9,9045.93,1,0,0,37232.47,0
11725,445,Spain,Male,24,7,0.0,2,0,1,116308.16,0
11726,437,France,Female,43,9,0.0,1,1,1,105812.9,0
11727,427,Germany,Male,59,9,0.0,2,1,0,16620.69,1
11728,637,France,Female,65,9,0.0,1,0,1,22947.74,1
11729,469,Spain,Female,25,1,0.0,1,1,1,102243.68,0
11730,651,Germany,Female,26,9,24899.78,1,1,1,66800.03,0
11731,840,Spain,Female,44,2,182975.68,2,1,1,34724.04,0
11732,749,Spain,Male,21,3,0.0,1,1,1,20993.54,0
11733,801,Germany,Female,38,0,107529.69,1,0,0,36518.78,1
11734,849,France,Female,48,3,118621.19,1,1,1,144264.39,0
11735,514,Germany,Female,38,4,108697.89,1,1,0,113221.36,1
11736,531,France,Female,57,2,19811.29,3,1,0,86240.23,1
11737,818,France,Female,42,10,63759.67,1,1,1,142107.97,0
11738,747,France,Female,56,9,10254.07,1,1,0,98579.91,1
11739,572,Spain,Female,32,1,79133.98,2,0,1,112962.1,0
11740,660,Spain,Female,70,5,37719.79,2,1,1,53158.0,0
11741,781,Germany,Male,52,7,112326.51,2,1,0,94512.55,0
11742,815,France,Male,66,6,0.0,2,0,0,34369.43,0
11743,356,France,Male,60,10,106423.97,3,0,1,69605.22,1
11744,679,France,Male,58,0,86847.34,1,1,1,19487.44,1
11745,612,France,Male,54,3,77466.68,4,1,1,44244.79,1
11746,510,Spain,Male,74,2,0.0,2,0,1,25107.26,0
11747,500,France,Male,59,5,43873.61,2,1,0,67350.14,0
11748,434,France,Male,64,8,0.0,2,1,0,128809.75,1
11749,496,France,Male,45,8,151496.46,2,1,1,66021.1,0
11750,461,France,Female,31,6,83840.0,1,0,0,127271.35,0
11751,730,France,Female,21,8,59460.12,1,1,1,103627.27,0
11752,752,France,Female,70,7,0.0,3,0,0,83786.48,1
11753,385,Spain,Female,37,4,0.0,2,1,1,46980.38,0
11754,634,Germany,Female,51,8,9186.01,1,1,1,139491.07,0
11755,537,Spain,Male,29,6,0.0,2,1,1,22317.11,0
11756,431,Germany,Female,50,4,37429.01,2,1,1,108003.26,0
11757,351,France,Female,41,7,100835.36,1,0,1,98867.39,0
11758,734,Spain,Male,37,6,169827.33,2,1,1,74540.61,0
11759,652,Germany,Male,22,8,0.0,2,0,1,47443.33,0
11760,546,France,Female,55,9,187032.4,1,1,1,73143.95,0
11761,753,Germany,Male,47,0,190981.58,3,0,1,132824.32,1
11762,360,France,Female,41,8,191780.92,1,1,1,127963.42,0
11763,583,France,Male,60,6,167512.55,1,1,0,142086.47,1
11764,735,France,Female,57,0,72765.01,1,1,0,56552.08,0
11765,544,Spain,Male,24,0,14536.78,2,0,0,67259.06,0
11766,820,Spain,Male,53,4,113763.75,1,1,0,17528.03,0
11767,468,Spain,Male,55,7,111736.29,1,0,0,142298.25,1
11768,745,France,Female,33,8,169995.15,2,1,0,59467.66,0
11769,369,France,Female,69,5,199198.21,1,1,1,69562.12,1
11770,610,France,Female,32,9,101631.46,2,1,1,137553.62,0
11771,642,France,Male,63,7,69040.81,2,1,0,86090.79,0
11772,771,Germany,Female,40,5,37180.34,4,0,0,91433.56,1
11773,605,France,Male,29,10,959.96,2,1,1,38791.43,0
11774,571,Germany,Male,46,5,101822.74,1,0,1,82319.1,0
11775,742,Germany,Male,61,3,0.0,1,1,1,138958.16,0
11776,575,France,Female,65,10,164987.7,2,1,1,90426.94,0
11777,402,Spain,Male,32,4,0.0,2,1,1,49440.71,0
11778,777,France,Male,46,1,183293.67,1,1,0,19209.42,0
11779,704,France,Female,62,2,125616.7,2,1,0,60400.74,1
11780,849,France,Female,60,2,0.0,1,1,1,92299.77,0
11781,691,Spain,Male,66,10,29660.35,3,1,0,20752.79,1
11782,713,France,Male,38,4,171067.23,3,1,1,97322.0,0
11783,629,Spain,Male,32,4,135028.77,4,1,1,85660.87,0
11784,430,Spain,Male,31,5,34046.61,2,0,1,120763.79,0
11785,551,France,Female,59,4,37952.71,3,1,0,18899.9,1
11786,507,Spain,Male,61,5,0.0,1,0,1,120414.39,0
11787,469,Germany,Female,33,7,6443.07,2,1,1,85318.4,0
11788,408,France,Female,32,1,92506.99,2,0,1,65021.46,0
11789,843,France,Male,59,3,62695.06,3,1,0,145326.7,1
11790,564,Spain,Female,21,5,133015.49,2,1,1,36616.14,0
11791,477,France,Male,44,4,0.0,1,0,1,88078.89,0
11792,573,Spain,Male,40,0,72075.62,2,1,1,58332.5,0
11793,558,France,Male,46,8,85380.42,2,1,1,86210.66,0
11794,719,France,Male,58,2,196383.56,1,0,1,89557.19,0
11795,464,France,Male,70,1,0.0,1,1,0,27075.51,1
11796,558,France,Male,69,8,179440.83,2,0,0,104253.24,1
11797,363,Spain,Female,26,6,87752.44,1,0,1,100655.0,0
11798,358,France,Female,70,4,46815.24,1,1,1,118878.08,1
11799,389,Germany,Female,74,5,0.0,1,1,0,27238.9,1
11800,799,Germany,Male,73,10,0.0,3,1,1,55129.9,1
11801,586,Spain,Female,69,3,21886.08,2,1,0,102764.93,1
11802,630,Germany,Female,60,0,54093.82,1,1,0,33458.66,1
11803,708,France,Female,60,3,9327.18,2,1,1,106475.76,0
11804,550,France,Female,24,8,86469.55,2,1,0,22968.61,0
11805,595,Spain,Female,70,0,165489.15,1,0,0,60215.76,1
11806,627,France,Male,59,9,4932.74,1,1,0,129306.0,0
11807,584,Spain,Female,21,2,135064.71,2,1,1,119529.32,0
11808,843,France,Male,22,4,186499.17,1,1,0,102042.7,0
11809,353,Spain,Female,22,6,47385.57,2,0,0,132511.89,0
11810,503,Germany,Male,28,8,0.0,1,1,0,110751.39,0
11811,791,Germany,Male,58,5,195020.38,1,0,0,85115.64,1
11812,378,Spain,Male,45,2,192455.61,4,1,0,147261.86,1
11813,458,Spain,Female,33,6,0.0,1,1,0,108805.57,0
11814,447,Spain,Male,58,3,20066.21,2,1,0,96184.57,1
11815,564,Spain,Male,71,2,29656.51,1,1,1,70197.53,1
11816,642,France,Female,47,6,140407.13,1,1,0,136825.69,1
11817,424,France,Female,21,10,145151.78,1,0,0,54920.73,0
11818,675,France,Male,19,10,134847.31,1,1,0,16244.65,0
11819,495,Germany,Male,63,6,0.0,1,1,0,41559.97,1
11820,477,France,Female,20,3,33955.39,1,1,1,29784.86,0
11821,690,Spain,Female,67,6,0.0,2,1,0,58064.16,1
11822,391,Spain,Female,38,10,0.0,2,0,0,126493.62,0
11823,705,Spain,Female,23,1,145766.83,1,1,0,102956.51,0
11824,390,Spain,Male,60,0,0.0,2,1,1,37812.38,1
11825,771,France,Female,70,1,67727.94,1,0,0,121490.93,1
11826,383,Spain,Female,35,3,58695.72,1,0,1,83069.68,0
11827,366,Germany,Male,61,7,0.0,2,1,0,84216.47,1
11828,514,France,Male,22,2,53149.28,1,1,0,63885.14,0
11829,502,France,Female,26,9,18966.09,1,1,1,131723.21,0
11830,835,Spain,Female,37,5,0.0,1,1,1,57974.19,0
11831,727,Germany,Male,45,5,7313.96,2,1,1,27708.87,0
11832,425,France,Female,43,8,0.0,2,1,0,55868.41,0
11833,436,Germany,Female,35,8,149354.09,1,1,1,111572.73,0
11834,466,Germany,Male,36,3,0.0,1,0,0,103773.55,0
11835,711,France,Female,20,8,133647.4,2,1,1,40382.32,0
11836,691,Germany,Female,26,5,0.0,2,0,1,30090.88,0
11837,818,Germany,Female,53,1,0.0,1,1,0,104216.88,0
11838,376,Germany,Male,48,9,191739.55,1,1,1,106310.87,1
11839,662,Spain,Male,66,10,4287.97,1,1,1,64430.2,0
11840,636,France,Male,34,5,0.0,2,0,0,128778.19,0
11841,483,France,Female,72,1,191757.33,2,0,1,147057.7,1
11842,568,France,Female,40,7,0.0,1,1,1,42762.11,0
11843,517,France,Female,51,3,33578.54,1,1,0,92904.28,1
11844,447,France,Female,58,4,0.0,3,1,1,15721.75,1
11845,617,Germany,Male,58,7,34490.37,2,1,0,111262.34,1
11846,586,Germany,Female,22,10,120261.67,2,1,1,70928.09,0
11847,658,Spain,Male,32,7,142437.6,1,0,1,41091.35,0
11848,804,Germany,Female,64,5,0.0,2,0,1,116549.96,0
11849,743,Germany,Male,20,3,107901.31,2,0,0,124437.59,0
11850,522,France,Female,36,0,0.0,1,1,1,30007.48,0
11851,750,France,Female,45,6,84267.96,4,0,0,20534.43,1
11852,759,Spain,Female,20,7,170803.11,2,0,0,60100.59,0
11853,818,Spain,Male,55,8,0.0,2,1,0,99508.71,0
11854,825,France,Male,21,1,12933.11,2,1,1,122111.64,0
11855,539,Spain,Female,41,0,124225.06,1,1,1,88718.44,0
11856,471,France,Female,48,3,47065.11,1,1,0,93401.08,0
11857,395,Spain,Male,62,4,0.0,1,0,1,122980.86,1
11858,413,Germany,Female,62,9,0.0,2,1,0,86393.86,1
11859,479,Spain,Male,28,0,175812.4,1,0,1,97505.86,0
11860,659,Germany,Female,54,4,80903.28,2,1,1,84689.34,0
11861,712,Germany,Female,18,5,58302.77,1,1,0,133861.86,0
11862,542,Germany,Female,26,2,46881.15,2,1,0,46794.74,0
11863,656,Germany,Female,34,6,106502.97,2,1,0,50639.13,0
11864,530,Germany,Female,71,5,22849.69,2,1,0,32274.8,1
11865,641,Spain,Male,18,3,109855.0,2,1,1,125628.01,0
11866,720,France,Male,20,2,0.0,4,0,0,70589.93,0
11867,631,France,Male,64,4,64769.93,1,1,1,61965.68,0
11868,378,Spain,Male,43,2,43986.86,1,0,1,147482.08,0
11869,498,France,Female,70,9,194243.76,1,1,1,140118.45,1
11870,616,France,Male,48,8,145448.46,2,1,0,146218.34,0
11871,645,Germany,Male,43,8,69930.68,1,0,1,34210.36,0
11872,360,Germany,Male,40,5,18569.02,2,1,1,135318.99,0
11873,513,Germany,Male,47,10,0.0,1,0,1,59375.8,0
11874,462,France,Male,27,5,42689.58,2,1,1,16708.66,0
11875,536,France,Female,25,3,107285.91,2,0,0,67825.28,0
11876,644,France,Female,61,3,0.0,2,1,0,83741.51,1
11877,581,France,Female,42,1,123158.51,2,1,1,29609.76,0
11878,576,France,Female,39,9,0.0,1,1,1,87586.48,0
11879,659,France,Male,32,3,0.0,1,1,1,125627.58,0
11880,447,Germany,Female,58,7,185453.13,2,0,0,65982.88,1
11881,404,Spain,Male,73,9,0.0,1,1,1,62607.05,1
11882,460,France,Male,74,1,102544.64,3,0,0,60739.41,1
11883,501,France,Female,27,8,0.0,3,1,0,139617.75,0
11884,595,Spain,Male,37,0,0.0,2,1,1,21582.34,0
11885,755,France,Female,58,1,37311.58,1,1,0,75085.28,1
11886,418,Germany,Male,64,1,127268.86,2,0,1,50720.93,0
11887,661,France,Female,40,10,100018.47,1,0,1,135663.95,0
11888,638,France,Male,70,5,20660.1,1,0,1,27967.06,1
11889,599,France,Male,70,6,39529.56,1,1,1,70544.77,1
11890,385,France,Female,18,2,0.0,1,0,1,69920.18,0
11891,588,Spain,Male,19,10,177517.8,1,1,0,134933.25,0
11892,497,Spain,Male,36,8,113278.14,1,0,1,44091.62,0
11893,816,Spain,Male,31,4,136307.0,3,0,1,102060.88,0
11894,576,France,Female,25,4,0.0,1,1,1,33144.83,0
11895,593,Spain,Female,55,10,114282.28,3,0,1,143786.72,1
11896,840,Spain,Male,29,3,89475.96,1,1,0,95057.02,0
11897,686,Germany,Female,43,8,0.0,1,1,0,99544.66,0
11898,795,France,Female,44,7,0.0,2,0,0,73559.41,0
11899,714,France,Female,46,3,0.0,2,1,1,61208.17,0
11900,840,Spain,Female,32,3,0.0,1,1,0,43711.32,0
11901,831,Spain,Male,63,1,65237.01,1,0,1,96538.35,0
11902,550,France,Female,70,8,192183.49,1,0,0,143865.84,1
11903,503,France,Male,18,2,36538.96,1,1,1,63571.78,0
11904,799,France,Male,60,3,62249.05,2,0,0,134226.18,0
11905,422,Germany,Female,45,6,101978.52,2,1,0,35084.8,1
11906,550,France,Female,74,9,172605.39,1,1,0,141377.01,1
11907,645,Germany,Male,20,7,83334.02,2,0,1,62315.65,0
11908,366,Spain,Male,68,7,148773.06,1,1,0,66263.17,1
11909,478,Germany,Female,35,3,0.0,2,1,1,77483.7,0
11910,566,Germany,Male,69,6,62003.27,2,1,0,111962.98,1
11911,410,France,Male,51,9,78550.04,3,1,1,112153.21,1
11912,776,Germany,Male,49,0,71311.24,1,1,0,79744.46,0
11913,453,France,Male,46,5,166571.16,2,0,1,85625.64,0
11914,391,Germany,Female,42,5,8869.37,1,1,0,19051.42,1
11915,374,Spain,Male,43,5,0.0,2,1,1,56080.05,0
11916,388,France,Female,56,1,0.0,1,1,0,61712.31,1
11917,640,Spain,Male,25,7,113088.7,1,1,1,90428.18,0
11918,480,Germany,Female,36,4,87257.87,2,1,1,90370.47,0
11919,847,France,Female,71,4,107989.65,1,1,0,110836.47,1
11920,578,Spain,Female,64,1,0.0,2,1,0,111798.68,1
11921,457,Spain,Female,59,3,86143.32,2,1,1,46753.45,0
11922,521,Germany,Female,39,8,100340.6,2,1,1,118975.27,0
11923,784,France,Male,46,8,180237.82,1,0,0,17646.48,0
11924,827,France,Female,50,5,0.0,1,1,1,111681.85,0
11925,451,France,Female,55,10,0.0,4,0,0,28778.25,1
11926,703,Spain,Male,62,8,128848.28,1,0,0,113502.51,1
11927,361,France,Male,63,3,4068.17,2,1,0,86160.94,1
11928,624,Germany,Female,52,10,144926.27,2,1,1,74029.36,0
11929,450,France,Female,60,0,7110.38,3,1,0,108239.96,1
11930,393,Spain,Male,20,1,199476.23,2,1,1,19910.06,0
11931,792,France,Male,36,0,174527.34,2,0,1,45168.49,0
11932,654,France,Female,27,7,0.0,1,1,0,98219.42,0
11933,794,France,Female,44,8,51482.25,1,0,1,129374.08,0
11934,366,France,Female,32,9,76288.22,1,0,1,66449.53,0
11935,679,Spain,Female,28,5,71233.39,2,1,0,49932.8,0
11936,406,Germany,Female,64,1,74467.56,2,1,0,85029.42,1
11937,660,Spain,Female,43,5,0.0,2,0,1,99012.56,0
11938,846,Germany,Female,41,8,0.0,2,1,1,71713.91,0
11939,652,Germany,Female,30,2,0.0,2,1,0,133355.94,0
11940,361,Spain,Female,49,8,169196.26,1,0,0,85664.23,1
11941,667,Germany,Male,54,1,0.0,1,0,0,19836.18,0
11942,429,Spain,Male,21,10,95296.64,1,1,0,45112.28,0
11943,565,France,Female,30,4,170545.99,2,0,0,75837.35,0
11944,688,Spain,Male,26,10,49429.01,1,1,1,109192.95,0
11945,613,France,Male,74,1,3513.09,2,1,1,44666.55,0
11946,828,Spain,Male,66,6,0.0,2,1,0,146794.75,0
11947,498,Spain,Female,51,10,91581.88,1,1,1,58005.36,0
11948,430,France,Male,73,9,113432.91,1,1,0,86884.83,1
11949,564,France,Male,54,8,179867.88,1,0,0,17560.46,0
11950,834,Germany,Male,65,6,0.0,1,1,1,134460.25,0
11951,723,Spain,Female,24,4,126890.63,2,1,0,121492.68,0
11952,813,France,Male,18,3,0.0,1,0,0,41386.83,0
11953,547,Spain,Male,29,3,0.0,2,1,1,140986.95,0
11954,549,Spain,Male,38,9,32143.12,2,0,0,57638.37,0
11955,374,Spain,Female,28,7,146640.96,1,0,1,108445.15,0
11956,815,Germany,Male,61,9,86273.09,2,1,0,125561.8,0
11957,438,Spain,Male,68,9,89193.05,2,1,0,115023.45,1
11958,617,France,Male,61,9,61721.54,2,1,1,138873.68,0
11959,492,Germany,Female,61,9,121471.28,1,0,1,131677.09,1
11960,408,Germany,Female,31,9,37033.01,1,1,0,149272.55,0
11961,759,France,Female,51,0,125383.26,1,0,1,39652.54,0
11962,838,France,Female,51,4,34759.77,1,1,1,56142.84,0
11963,714,France,Male,42,1,12765.21,2,1,1,100890.49,0
11964,375,Spain,Female,21,10,66071.54,2,1,0,113961.37,0
11965,396,Spain,Male,69,8,0.0,3,1,1,87171.68,1
11966,637,Spain,Female,72,6,177798.33,1,1,1,24980.33,1
11967,615,Germany,Male,43,9,10990.69,1,1,1,128615.36,0
11968,365,Germany,Male,33,7,0.0,2,1,1,144718.04,0
11969,548,France,Female,27,5,109743.92,1,1,0,69744.77,0
11970,750,France,Male,62,8,96213.44,1,1,1,45349.69,0
11971,756,France,Female,19,5,9170.4,2,1,1,17607.36,0
11972,631,France,Male,52,6,0.0,1,1,1,47035.37,0
11973,818,Spain,Male,36,6,0.0,2,0,1,109489.03,0
11974,435,Germany,Female,23,8,0.0,1,0,1,138064.57,0
11975,599,France,Female,36,10,73081.23,2,1,0,27624.26,0
11976,740,Spain,Female,70,7,94086.45,2,1,0,89689.99,1
11977,619,Germany,Male,69,0,0.0,1,1,1,108896.72,1
11978,684,France,Male,68,3,68974.76,3,1,1,52311.41,1
11979,466,France,Female,25,6,0.0,2,1,1,91936.1,0
11980,356,France,Female,31,10,176562.36,3,1,1,111558.54,0
11981,486,France,Male,27,7,36826.0,1,1,0,128092.1,0
11982,720,Germany,Female,20,6,168072.3,2,0,1,76087.48,0
11983,525,France,Female,55,2,24311.33,1,1,1,115960.72,0
11984,677,France,Female,46,3,42998.44,2,1,1,55740.7,0
11985,847,Spain,Female,32,6,0.0,2,1,1,43761.31,0
11986,664,Germany,Female,40,7,28162.37,1,1,0,40287.36,1
11987,564,France,Male,40,6,183460.63,3,0,0,63447.82,1
11988,826,France,Male,35,5,91887.75,1,0,0,19843.76,0
11989,431,France,Female,63,8,15533.17,1,1,0,53203.9,1
11990,572,France,Male,36,8,191945.37,2,0,0,103050.08,0
11991,827,France,Male,45,10,0.0,2,0,1,102469.07,0
11992,721,Spain,Male,43,6,150936.5,1,1,0,24929.76,0
11993,772,France,Male,27,7,0.0,1,1,1,53801.11,0
11994,832,France,Female,64,5,44025.88,3,1,0,91890.28,1
11995,751,Germany,Female,21,0,167273.86,2,0,0,58004.54,0
11996,792,France,Male,72,0,137998.24,1,1,1,71428.38,0
11997,839,France,Male,19,5,0.0,1,1,0,111229.45,0
11998,452,France,Female,20,1,0.0,4,1,1,16251.02,0
11999,622,Germany,Female,24,7,69299.01,2,1,0,52313.13,0
12000,363,France,Female,72,0,154879.71,3,1,0,34220.25,1
12001,508,Germany,Female,33,1,52491.26,1,1,1,32227.24,0
12002,501,Germany,Male,48,7,65718.43,2,1,0,144470.43,0
12003,832,France,Male,27,5,0.0,2,0,0,65835.64,0
12004,457,Germany,Female,36,9,0.0,1,0,0,86156.96,0
12005,537,France,Female,45,1,0.0,2,0,1,114065.95,0
12006,650,France,Female,34,1,0.0,2,0,0,21405.41,0
12007,447,Germany,Male,45,10,78266.57,1,0,0,47538.06,1
12008,480,Spain,Female,36,6,191985.62,2,1,1,127339.95,0
12009,642,Spain,Female,54,4,0.0,2,0,1,131368.73,0
12010,520,France,Male,40,4,0.0,2,1,0,65348.37,0
12011,773,France,Male,37,7,0.0,2,1,0,65606.32,0
12012,823,Germany,Male,30,6,0.0,1,0,0,117181.08,0
12013,532,France,Male,30,8,75634.36,1,1,1,54834.48,0
12014,820,France,Male,60,3,0.0,2,0,0,30807.7,0
12015,713,France,Male,28,9,182579.2,1,1,1,49767.29,0
12016,388,France,Female,65,3,150986.35,1,1,1,67291.54,1
12017,364,Germany,Male,32,1,45425.27,2,0,0,22047.64,0
12018,725,France,Male,34,2,0.0,1,1,1,79621.83,0
12019,846,Germany,Female,71,0,77516.33,2,1,0,114901.01,1
12020,353,France,Female,67,0,0.0,1,0,0,84355.59,1
12021,698,Spain,Female,45,6,166287.12,1,1,0,24705.87,0
12022,819,France,Male,36,4,37678.95,3,1,0,74420.2,0
12023,758,France,Female,21,2,0.0,2,0,1,110702.12,0
12024,746,France,Male,39,6,0.0,2,1,1,22843.05,0
12025,559,France,Female,39,1,0.0,2,0,0,23079.37,0
12026,510,Spain,Male,72,2,0.0,2,1,1,65031.19,0
12027,365,Germany,Female,54,0,0.0,2,0,0,41320.14,1
12028,842,Spain,Male,56,7,166568.62,2,1,0,141195.41,0
12029,775,France,Female,51,1,3846.34,3,1,0,93481.39,1
12030,457,France,Female,50,6,22440.27,1,0,1,53788.93,0
12031,731,France,Male,61,10,198113.04,3,1,1,110144.86,1
12032,799,Spain,Male,59,8,56078.84,1,0,1,65615.42,0
12033,660,Germany,Female,57,5,195108.64,2,1,1,32835.61,1
12034,576,Germany,Female,50,1,36506.31,1,0,0,47026.35,1
12035,519,France,Female,29,1,72218.89,2,1,0,101770.88,0
12036,383,Spain,Male,19,8,150573.89,2,1,1,22003.27,0
12037,763,France,Male,45,9,131555.68,4,1,1,51813.02,1
12038,600,Spain,Female,27,7,0.0,4,0,0,43122.05,1
12039,596,Spain,Male,39,8,0.0,3,1,1,42153.24,0
12040,618,Spain,Female,34,3,168688.09,1,1,0,107172.93,0
12041,490,Spain,Female,43,3,46989.71,4,1,0,126485.28,1
12042,623,France,Female,20,1,88494.19,1,1,1,111641.99,0
12043,765,Germany,Male,24,9,31090.46,2,1,1,102173.26,0
12044,445,France,Male,61,0,119188.32,1,1,0,138720.99,1
12045,576,Spain,Male,25,9,50108.88,2,1,0,22882.97,0
12046,728,France,Female,37,3,66768.41,3,0,1,37610.22,0
12047,388,Spain,Male,29,9,94250.14,3,1,1,70944.93,0
12048,651,Germany,Male,52,9,5354.12,2,1,1,65280.97,1
12049,849,Germany,Male,34,10,18387.59,2,0,1,71436.97,0
12050,378,Germany,Male,45,7,0.0,1,1,0,42871.41,0
12051,795,Spain,Female,58,1,0.0,2,1,1,35182.95,0
12052,846,Spain,Female,27,10,0.0,2,1,1,83741.09,0
12053,826,Spain,Male,39,7,0.0,1,0,0,140287.09,0
12054,667,Germany,Male,55,0,0.0,1,0,0,67915.88,0
12055,594,France,Female,74,0,0.0,1,1,0,20852.68,1
12056,585,Germany,Male,50,3,0.0,2,0,0,110332.59,0
12057,534,Germany,Female,39,6,0.0,1,1,1,54299.16,0
12058,621,Spain,Female,61,8,198301.54,1,1,1,48087.83,1
12059,789,France,Male,54,4,106239.76,1,0,1,58774.83,0
12060,585,France,Female,30,1,136555.9,2,1,0,112715.1,0
12061,588,Germany,Female,44,6,47462.83,2,1,1,125540.62,0
12062,726,France,Male,32,10,87519.55,2,0,0,94387.57,0
12063,615,Germany,Male,39,1,171219.07,2,1,0,58534.63,0
12064,763,France,Male,47,8,33484.59,1,0,1,56914.56,0
12065,758,France,Male,60,8,0.0,1,1,0,31781.63,1
12066,708,Germany,Female,57,2,89086.74,2,1,1,140995.64,0
12067,689,Spain,Female,54,7,142449.78,1,1,1,101148.82,0
12068,738,Spain,Female,51,10,75176.79,1,1,1,18641.57,0
12069,414,Spain,Male,61,3,0.0,2,1,0,104419.56,1
12070,827,France,Male,51,2,18891.41,1,0,1,75365.71,0
12071,526,Germany,Female,65,0,74160.84,2,1,1,146295.33,1
12072,352,France,Male,70,4,141790.82,1,1,1,125574.29,1
12073,778,Germany,Female,52,10,45197.35,2,1,1,38127.63,0
12074,491,Germany,Male,59,3,0.0,1,1,1,112215.0,1
12075,725,France,Female,36,0,32843.39,1,1,0,80551.41,0
12076,507,Spain,Female,25,9,11196.06,1,1,1,40251.1,0
12077,847,Spain,Male,56,7,24203.14,2,1,1,109329.89,0
12078,673,France,Male,50,7,0.0,3,1,1,88897.32,0
12079,495,Germany,Male,61,7,110350.18,1,1,1,19100.47,1
12080,795,France,Male,45,2,159269.16,2,1,0,102289.37,0
12081,642,France,Female,54,5,0.0,2,1,0,100723.26,0
12082,502,Spain,Female,65,6,118531.73,3,1,1,34451.5,1
12083,781,Spain,Female,42,8,98990.43,2,0,0,62113.34,0
12084,542,Spain,Female,53,4,189147.59,1,1,0,94096.36,0
12085,786,Germany,Male,34,8,0.0,2,0,0,33735.71,0
12086,843,Spain,Male,41,5,0.0,2,0,0,130117.66,0
12087,812,Spain,Male,38,9,0.0,1,1,1,18710.62,0
12088,422,France,Female,19,9,109933.93,1,1,1,28883.05,0
12089,748,France,Male,48,9,93398.29,3,1,0,30674.43,1
12090,654,France,Female,61,3,0.0,3,1,0,86294.46,1
12091,726,France,Female,50,0,0.0,2,1,0,98715.39,0
12092,693,Spain,Female,47,0,53966.69,4,0,0,69505.01,1
12093,801,France,Female,29,9,82269.25,2,1,0,53970.02,0
12094,489,France,Male,61,4,0.0,1,1,1,124257.85,0
12095,536,France,Male,29,2,25836.78,1,1,0,24218.61,0
12096,642,Germany,Female,68,4,171482.97,1,1,1,52839.4,1
12097,410,Germany,Male,74,4,111655.3,1,1,1,20280.6,1
12098,834,Spain,Male,66,0,172272.54,1,1,1,16875.17,0
12099,776,Germany,Female,69,7,166226.95,2,0,0,62706.28,1
12100,729,Germany,Male,41,4,56408.47,2,1,1,41301.19,0
12101,547,Spain,Female,41,4,109547.49,2,1,0,51229.39,0
12102,644,France,Female,28,8,16643.54,2,1,1,125827.87,0
12103,789,Germany,Male,30,7,0.0,3,1,0,37002.31,0
12104,668,Spain,Male,44,0,80852.54,2,1,1,120331.5,0
12105,651,Spain,Male,25,2,78735.24,2,1,0,106131.83,0
12106,693,Germany,Female,27,6,60551.07,1,1,1,59070.15,0
12107,360,Spain,Male,25,0,0.0,1,1,1,88785.08,0
12108,411,Spain,Female,37,0,50351.88,3,0,1,74998.81,1
12109,682,Germany,Male,25,4,74970.45,1,0,1,32333.37,0
12110,575,France,Male,26,8,159989.41,2,0,0,137470.02,0
12111,502,Spain,Male,24,5,166851.1,1,0,0,91898.43,0
12112,548,France,Male,31,9,60836.5,2,1,0,133832.41,0
12113,401,Spain,Male,45,1,93802.89,4,1,1,126216.58,1
12114,609,Germany,Female,19,10,174763.96,1,0,1,25769.75,0
12115,408,France,Male,74,8,10534.67,2,1,1,42981.54,1
12116,421,Spain,Male,60,5,177828.99,1,0,0,34610.25,1
12117,497,France,Male,25,4,43836.87,1,1,1,127155.24,0
12118,698,Spain,Female,30,4,135707.85,1,0,1,131430.29,0
12119,412,France,Female,38,2,0.0,2,0,1,86276.15,0
12120,659,Germany,Male,64,5,110588.15,1,0,1,29064.04,1
12121,722,France,Female,45,3,171872.04,2,1,0,33308.24,1
12122,592,Spain,Male,52,9,20314.43,1,1,0,124829.09,0
12123,842,France,Female,40,1,69405.61,1,0,0,140440.67,0
12124,715,Germany,Male,63,2,0.0,2,1,1,41929.22,0
12125,679,Germany,Male,32,8,162257.77,1,0,1,16503.57,0
12126,456,Germany,Female,19,10,0.0,1,1,0,59678.64,0
